"IngestionRunID","Topic","Word","Weight"
"WLExampleData","process-chemical-readings","authorship",0.00043359066198138705
"WLExampleData","process-chemical-readings","auto",0.004013932392197856
"WLExampleData","process-chemical-readings","autologous",0.001322422659687862
"WLExampleData","process-chemical-readings","average",0.009355525729798935
"WLExampleData","process-chemical-readings","averaged",0.0003572668635424127
"WLExampleData","process-chemical-readings","averages",0.03967409463627387
"WLExampleData","process-chemical-readings","baboon",0.0020477667822400357
"WLExampleData","process-chemical-readings","baboons",0.000682588927413349
"WLExampleData","process-chemical-readings","bacteria",0.00027640163243235097
"WLExampleData","process-chemical-readings","ball",0.0008915118563283422
"WLExampleData","process-chemical-readings","bank",0.0013380037076246123
"WLExampleData","process-chemical-readings","barometric",0.0005280020136437656
"WLExampleData","process-chemical-readings","barrels",0.00024486577552757356
"WLExampleData","process-chemical-readings","batch",0.1303640688127571
"WLExampleData","process-chemical-readings","batchchemicalprocessyields",0.043454689604252465
"WLExampleData","process-chemical-readings","bay",0.00792399649308312
"WLExampleData","process-chemical-readings","bearings",0.0008915118563283576
"WLExampleData","process-chemical-readings","beaver",0.030227258232309907
"WLExampleData","process-chemical-readings","belgian",0.0017220287777648276
"WLExampleData","process-chemical-readings","belgium",0.0017220287777648252
"WLExampleData","process-chemical-readings","belts",0.001901720061733217
"WLExampleData","process-chemical-readings","benefit",0.0006639624730827887
"WLExampleData","process-chemical-readings","billion",0.0064578397257395925
"WLExampleData","process-chemical-readings","biochemical",0.0019456740311258845
"WLExampleData","process-chemical-readings","biopsy",0.00033198123654139386
"WLExampleData","process-chemical-readings","birth",0.004913595500263458
"WLExampleData","process-chemical-readings","black",0.0011303813399865608
"WLExampleData","process-chemical-readings","blood",0.0010795916818940432
"WLExampleData","process-chemical-readings","bod",0.000486418507781468
"WLExampleData","process-chemical-readings","body",0.02994211373335991
"WLExampleData","process-chemical-readings","bofors",0.0007214061930461934
"WLExampleData","process-chemical-readings","boiling",0.002112008054575059
"WLExampleData","process-chemical-readings","bone",0.009413221146409516
"WLExampleData","process-chemical-readings","border",0.0014717625865224193
"WLExampleData","process-chemical-readings","borealis",0.00019152189443127403
"WLExampleData","process-chemical-readings","boston",0.002372240373357916
"WLExampleData","process-chemical-readings","bounding",0.0014717625865224451
"WLExampleData","process-chemical-readings","box",0.1582726227083505
"WLExampleData","process-chemical-readings","brain",0.003005897312677334
"WLExampleData","process-chemical-readings","break",0.0005318672818336807
"WLExampleData","process-chemical-readings","breaks",0.0009312743201095337
"WLExampleData","process-chemical-readings","breast",0.0013279249461655542
"WLExampleData","process-chemical-readings","britain",0.003803440123466449
"WLExampleData","process-chemical-readings","britan",0.00380344012346645
"WLExampleData","process-chemical-readings","bronchitis",0.002921164115288722
"WLExampleData","process-chemical-readings","brownlee",0.0007492586840236317
"WLExampleData","process-chemical-readings","buffalo",0.001524861951106332
"WLExampleData","process-chemical-readings","business",0.00035726686354241636
"WLExampleData","process-chemical-readings","cabbage",0.001328663592211999
"WLExampleData","process-chemical-readings","cabbages",0.003985990776636065
"WLExampleData","process-chemical-readings","california",0.008727055907365321
"WLExampleData","process-chemical-readings","calls",0.004305071944412049
"WLExampleData","process-chemical-readings","campus",0.00030168731954335095
"WLExampleData","process-chemical-readings","campuses",0.0006033746390867127
"WLExampleData","process-chemical-readings","canadensis",0.007556814558077457
"WLExampleData","process-chemical-readings","canadian",0.0001045443491912274
"WLExampleData","process-chemical-readings","cancer",0.004433808777999056
"WLExampleData","process-chemical-readings","capita",0.0003503822588896571
"WLExampleData","process-chemical-readings","car",0.005783745755052973
"WLExampleData","process-chemical-readings","carbon",0.005513181434964513
"WLExampleData","process-chemical-readings","cars",0.0010604946431956573
"WLExampleData","process-chemical-readings","case",0.0009683716414522583
"WLExampleData","process-chemical-readings","castor",0.007556814558077461
"WLExampleData","process-chemical-readings","category",0.0001445302206604597
"WLExampleData","process-chemical-readings","cats",0.007385409948623668
"WLExampleData","process-chemical-readings","cement",0.015234940285010655
"WLExampleData","process-chemical-readings","cements",0.00380873507125266
"WLExampleData","process-chemical-readings","censored",0.0020048771745946803
"WLExampleData","process-chemical-readings","censoring",0.0006825889274133459
"WLExampleData","process-chemical-readings","center",0.0010319499884144379
"WLExampleData","process-chemical-readings","central",0.007239892528225743
"WLExampleData","process-chemical-readings","ceramic",0.0010637345636673203
"WLExampleData","process-chemical-readings","ceramics",0.00026593364091684373
"WLExampleData","process-chemical-readings","change",0.002333741740324169
"WLExampleData","process-chemical-readings","changes",0.001452460531077462
"WLExampleData","process-chemical-readings","channing",0.002063899976828865
"WLExampleData","process-chemical-readings","characteristics",0.000039174822906240404
"WLExampleData","process-chemical-readings","chart",0.005712728570381831
"WLExampleData","process-chemical-readings","chatterjee",0.0005737494859042082
"WLExampleData","process-chemical-readings","chemical",0.48540488278243166
"WLExampleData","process-chemical-readings","chemicalprocessconcentrations",0.07369952812781289
"WLExampleData","process-chemical-readings","chemicalprocesstemperatures",0.06944165406332663
"WLExampleData","process-chemical-readings","chemicalprocessviscosityreadings",0.054053238087953336
"WLExampleData","process-chemical-readings","chemotherapy",0.0011913937982584708
"WLExampleData","process-chemical-readings","cherry",0.0011303813399865569
"WLExampleData","process-chemical-readings","chicken",0.003837861146851713
"WLExampleData","process-chemical-readings","chickens",0.005756791720277664
"WLExampleData","process-chemical-readings","child",0.005712728570381835
"WLExampleData","process-chemical-readings","children",0.012362179982721357
"WLExampleData","process-chemical-readings","chloride",0.000395377430246016
"WLExampleData","process-chemical-readings","choral",0.0006871975877099793
"WLExampleData","process-chemical-readings","chosen",0.00047899990814961353
"WLExampleData","process-chemical-readings","chromatropic",0.009788320706182125
"WLExampleData","process-chemical-readings","circumferences",0.0030978760425888997
"WLExampleData","process-chemical-readings","city",0.029344008286898714
"WLExampleData","process-chemical-readings","claimed",0.0001445302206604592
"WLExampleData","process-chemical-readings","classification",0.000942150033821901
"WLExampleData","process-chemical-readings","clinical",0.0003319812365413907
"WLExampleData","process-chemical-readings","closing",0.014274520024414166
"WLExampleData","process-chemical-readings","clouds",0.00047899990814963874
"WLExampleData","process-chemical-readings","codded",0.011827222548454783
"WLExampleData","process-chemical-readings","collected",0.006328551995915139
"WLExampleData","process-chemical-readings","collection",0.0004494532764837656
"WLExampleData","process-chemical-readings","commercial",0.0026343471956137158
"WLExampleData","process-chemical-readings","common",0.009516346682942798
"WLExampleData","process-chemical-readings","company",0.007923996493083119
"WLExampleData","process-chemical-readings","compare",0.005684329743961065
"WLExampleData","process-chemical-readings","compared",0.001122582023536225
"WLExampleData","process-chemical-readings","comparing",0.00033198123654140047
"WLExampleData","process-chemical-readings","comparison",0.005330509863062629
"WLExampleData","process-chemical-readings","compiled",0.004741286337877494
"WLExampleData","process-chemical-readings","composite",0.006700455023501796
"WLExampleData","process-chemical-readings","compulsory",0.0019017200617332218
"WLExampleData","process-chemical-readings","computer",0.000039174822906243494
"WLExampleData","process-chemical-readings","concentrated",0.009788320706182112
"WLExampleData","process-chemical-readings","concentration",0.13260624774503998
"WLExampleData","process-chemical-readings","concentrations",0.08948296539045088
"WLExampleData","process-chemical-readings","conducted",0.0006825889274133508
"WLExampleData","process-chemical-readings","conductivity",0.00039537743024601425
"WLExampleData","process-chemical-readings","conic",0.00019152189443126947
"WLExampleData","process-chemical-readings","connecticut",0.006457839725739608
"WLExampleData","process-chemical-readings","consecutive",0.04345468960425245
"WLExampleData","process-chemical-readings","considered",0.0031513220177645435
"WLExampleData","process-chemical-readings","consisting",0.005542150533783991
"WLExampleData","process-chemical-readings","consists",0.0018176412305047525
"WLExampleData","process-chemical-readings","contain",0.00030168731954335827
"WLExampleData","process-chemical-readings","containing",0.0013171735978068592
"WLExampleData","process-chemical-readings","contains",0.005192185609992081
"WLExampleData","process-chemical-readings","contaminated",0.0010795916818940666
"WLExampleData","process-chemical-readings","content",0.0017725144717269973
"WLExampleData","process-chemical-readings","control",0.005707077896579974
"WLExampleData","process-chemical-readings","coordinates",0.0014717625865224406
"WLExampleData","process-chemical-readings","copper",0.0021378409178239893
"WLExampleData","process-chemical-readings","corona",0.0001915218944312677
"WLExampleData","process-chemical-readings","correlation",0.0003229036574299471
"WLExampleData","process-chemical-readings","cortisol",0.00010692256740138746
"WLExampleData","process-chemical-readings","cosmetic",0.0019918874192483738
"WLExampleData","process-chemical-readings","cotton",0.0003893528278589419
"WLExampleData","process-chemical-readings","counterfeit",0.00033450092690614765
"WLExampleData","process-chemical-readings","cpu",0.000039174822906239605
"WLExampleData","process-chemical-readings","cpus",0.00007834964581247283
"WLExampleData","process-chemical-readings","crab",0.0016791406009369308
"WLExampleData","process-chemical-readings","crabs",0.0011194270672912864
"WLExampleData","process-chemical-readings","craters",0.0004821630773061267
"WLExampleData","process-chemical-readings","crescent",0.00014453022066047134
"WLExampleData","process-chemical-readings","cubic",0.0004960357492130913
"WLExampleData","process-chemical-readings","cultivar",0.0013286635922120113
"WLExampleData","process-chemical-readings","current",0.0004472211858220184
"WLExampleData","process-chemical-readings","curtius",0.00028906044132092273
"WLExampleData","process-chemical-readings","cushing",0.00010692256740139924
"WLExampleData","process-chemical-readings","cushings",0.00032076770220418696
"WLExampleData","process-chemical-readings","cycle",0.0014290674541696479
"WLExampleData","process-chemical-readings","cycles",0.00044575592816417523
"WLExampleData","process-chemical-readings","cyrtoideae",0.0009356825664077464
"WLExampleData","process-chemical-readings","daily",0.012147151351864706
"WLExampleData","process-chemical-readings","dam",0.0005696302705850138
"WLExampleData","process-chemical-readings","data",0.04737778280571703
"WLExampleData","process-chemical-readings","datasets",0.00032290365742995193
"WLExampleData","process-chemical-readings","date",0.006776506609186131
"WLExampleData","process-chemical-readings","day",0.0029114346687153544
"WLExampleData","process-chemical-readings","days",0.0016576999685161632
"WLExampleData","process-chemical-readings","ddt",0.0011038774568614598
"WLExampleData","process-chemical-readings","death",0.0036839588586881603
"WLExampleData","process-chemical-readings","deaths",0.025648944059128407
"WLExampleData","process-chemical-readings","dec",0.004445902491752092
"WLExampleData","process-chemical-readings","decade",0.00035726686354240595
"WLExampleData","process-chemical-readings","december",0.014007028351877261
"WLExampleData","process-chemical-readings","decreases",0.0006871975877099909
"WLExampleData","process-chemical-readings","deep",0.0008915118563283457
"WLExampleData","process-chemical-readings","defined",0.0006825889274133332
"WLExampleData","process-chemical-readings","degrees",0.008727055907365314
"WLExampleData","process-chemical-readings","delivery",0.0012899171859795586
"WLExampleData","process-chemical-readings","demand",0.0019456740311258908
"WLExampleData","process-chemical-readings","demonstrate",0.0009421500338219096
"WLExampleData","process-chemical-readings","denmark",0.0006950265764554708
"WLExampleData","process-chemical-readings","department",0.0007870590095230614
"WLExampleData","process-chemical-readings","departments",0.0005737494859042095
"WLExampleData","process-chemical-readings","depend",0.0018171943316410142
"WLExampleData","process-chemical-readings","dependent",0.0007492586840236191
"WLExampleData","process-chemical-readings","depressions",0.00039537743024600135
"WLExampleData","process-chemical-readings","depths",0.00039537743024600525
"WLExampleData","process-chemical-readings","descend",0.0006825889274133487
"WLExampleData","process-chemical-readings","descended",0.0006825889274133431
"WLExampleData","process-chemical-readings","descent",0.0020477667822400426
"WLExampleData","process-chemical-readings","destroyed",0.0006612113298439485
"WLExampleData","process-chemical-readings","destructive",0.00034738703778100554
"WLExampleData","process-chemical-readings","deterioration",0.0009959437096242003
"WLExampleData","process-chemical-readings","determinations",0.0006684855823228656
"WLExampleData","process-chemical-readings","determine",0.009788320706182137
"WLExampleData","process-chemical-readings","developed",0.0010795916818940414
"WLExampleData","process-chemical-readings","development",0.0010795916818940497
"WLExampleData","process-chemical-readings","diagnosed",0.0012362578185338546
"WLExampleData","process-chemical-readings","diagnostic",0.00010692256740138634
"WLExampleData","process-chemical-readings","dialysis",0.0009216749340710679
"WLExampleData","process-chemical-readings","diameter",0.00004028428262775168
"WLExampleData","process-chemical-readings","diameters",0.00004028428262775116
"WLExampleData","process-chemical-readings","different",0.004212499804356039
"WLExampleData","process-chemical-readings","digitalis",0.0014770819897247194
"WLExampleData","process-chemical-readings","dioxide",0.005513181434964517
"WLExampleData","process-chemical-readings","directly",0.0007453650284527694
"WLExampleData","process-chemical-readings","discovered",0.0008610143888824112
"WLExampleData","process-chemical-readings","discoveries",0.0019386604224958955
"WLExampleData","process-chemical-readings","discriminant",0.0009421500338219178
"WLExampleData","process-chemical-readings","discussed",0.0001445302206604567
"WLExampleData","process-chemical-readings","disease",0.005842328230577435
"WLExampleData","process-chemical-readings","diseases",0.0029211641152887304
"WLExampleData","process-chemical-readings","disorder",0.00010692256740139574
"WLExampleData","process-chemical-readings","disputes",0.0001445302206604688
"WLExampleData","process-chemical-readings","dissimilar",0.00032290365742995074
"WLExampleData","process-chemical-readings","distance",0.0023183461544815254
"WLExampleData","process-chemical-readings","distances",0.0015778527906487678
"WLExampleData","process-chemical-readings","distributed",0.00039537743024601723
"WLExampleData","process-chemical-readings","distribution",0.00014453022066045594
"WLExampleData","process-chemical-readings","distributions",0.00014453022066046386
"WLExampleData","process-chemical-readings","divided",0.0020527191908853394
"WLExampleData","process-chemical-readings","dnase",0.0007280609176098757
"WLExampleData","process-chemical-readings","dollars",0.005628933007398075
"WLExampleData","process-chemical-readings","domestic",0.007351991762189855
"WLExampleData","process-chemical-readings","dose",0.0012899171859795623
"WLExampleData","process-chemical-readings","doses",0.0006612113298439417
"WLExampleData","process-chemical-readings","downtown",0.03456500611377397
"WLExampleData","process-chemical-readings","dried",0.004806483611268009
"WLExampleData","process-chemical-readings","drivers",0.003803440123466447
"WLExampleData","process-chemical-readings","drug",0.0005528032648647033
"WLExampleData","process-chemical-readings","drugs",0.004490328094144921
"WLExampleData","process-chemical-readings","due",0.0011708502238407849
"WLExampleData","process-chemical-readings","duration",0.00044722118582202534
"WLExampleData","process-chemical-readings","ear",0.00027640163243235633
"WLExampleData","process-chemical-readings","early",0.0009121464660440319
"WLExampleData","process-chemical-readings","earthquake",0.001756117334309828
"WLExampleData","process-chemical-readings","earthquakes",0.00115712598063023
"WLExampleData","process-chemical-readings","economic",0.0020386015333442972
"WLExampleData","process-chemical-readings","economical",0.0006889225256588195
"WLExampleData","process-chemical-readings","effect",0.002352420506131467
"WLExampleData","process-chemical-readings","effectiveness",0.0019189305734258583
"WLExampleData","process-chemical-readings","effects",0.0008454317169123309
"WLExampleData","process-chemical-readings","efficiency",0.0007492586840236289
"WLExampleData","process-chemical-readings","eight",0.0006871975877099742
"WLExampleData","process-chemical-readings","electrical",0.00039537743024601533
"WLExampleData","process-chemical-readings","elevation",0.0005696302705850049
"WLExampleData","process-chemical-readings","elisa",0.0004853739450732437
"WLExampleData","process-chemical-readings","emphysema",0.002921164115288719
"WLExampleData","process-chemical-readings","employed",0.000301687319543356
"WLExampleData","process-chemical-readings","employee",0.001721248457712649
"WLExampleData","process-chemical-readings","employees",0.0005737494859042209
"WLExampleData","process-chemical-readings","enhances",0.000331981236541379
"WLExampleData","process-chemical-readings","enzymatic",0.0018171943316410226
"WLExampleData","process-chemical-readings","equation",0.0018171943316410144
"WLExampleData","process-chemical-readings","eruption",0.0008944423716440409
"WLExampleData","process-chemical-readings","eruptions",0.00044722118582202637
"WLExampleData","process-chemical-readings","escaped",0.000749258684023628
"WLExampleData","process-chemical-readings","esophageal",0.0019367432829046321
"WLExampleData","process-chemical-readings","estimate",0.006700455023501793
"WLExampleData","process-chemical-readings","etc",0.00032290365742993794
"WLExampleData","process-chemical-readings","eureka",0.00872705590736534
"WLExampleData","process-chemical-readings","events",0.0001445302206604615
"WLExampleData","process-chemical-readings","evidence",0.00047065402457566673
"WLExampleData","process-chemical-readings","evolved",0.007617470142505329
"WLExampleData","process-chemical-readings","example",0.0055131814349645225
"WLExampleData","process-chemical-readings","excision",0.00033198123654138584
"WLExampleData","process-chemical-readings","excretion",0.00010692256740139027
"WLExampleData","process-chemical-readings","exit",0.0009216749340710615
"WLExampleData","process-chemical-readings","experiment",0.01622084971369035
"WLExampleData","process-chemical-readings","experiments",0.0014770819897247333
"WLExampleData","process-chemical-readings","extract",0.00039537743024601284
"WLExampleData","process-chemical-readings","fact",0.0001445302206604657
"WLExampleData","process-chemical-readings","factors",0.0024208604291058406
"WLExampleData","process-chemical-readings","fahrenheit",0.008727055907365305
"WLExampleData","process-chemical-readings","failure",0.0009543837960390875
"WLExampleData","process-chemical-readings","failures",0.004276324856335292
"WLExampleData","process-chemical-readings","faithful",0.0017888847432880918
"WLExampleData","process-chemical-readings","far",0.0001915218944312816
"WLExampleData","process-chemical-readings","fatalities",0.0005716087567588318
"WLExampleData","process-chemical-readings","fatigue",0.0013372677844925012
"WLExampleData","process-chemical-readings","favorable",0.0005737494859042115
"WLExampleData","process-chemical-readings","features",0.0009421500338219002
"WLExampleData","process-chemical-readings","february",0.0007453650284527815
"WLExampleData","process-chemical-readings","feed",0.0038378611468517323
"WLExampleData","process-chemical-readings","feet",0.0009427680269953121
"WLExampleData","process-chemical-readings","felled",0.000282595334996642
"WLExampleData","process-chemical-readings","female",0.016986512872182776
"WLExampleData","process-chemical-readings","fertility",0.0008029831053084895
"WLExampleData","process-chemical-readings","fiber",0.0007787056557178998
"WLExampleData","process-chemical-readings","field",0.0014112749660676219
"WLExampleData","process-chemical-readings","fields",0.0009794631021103125
"WLExampleData","process-chemical-readings","fifty",0.0016921292763733807
"WLExampleData","process-chemical-readings","financial",0.0005737494859042069
"WLExampleData","process-chemical-readings","fisher",0.0051970449090659445
"WLExampleData","process-chemical-readings","five",0.0032883456706407784
"WLExampleData","process-chemical-readings","flat",0.00039537743024601013
"WLExampleData","process-chemical-readings","flour",0.0010689204589119977
"WLExampleData","process-chemical-readings","flow",0.0014881072476392553
"WLExampleData","process-chemical-readings","flowers",0.0009421500338219
"WLExampleData","process-chemical-readings","flown",0.002634347195613707
"WLExampleData","process-chemical-readings","flows",0.0004960357492130888
"WLExampleData","process-chemical-readings","fluctuation",0.002066767576976436
"WLExampleData","process-chemical-readings","fluctuations",0.0003572668635424198
"WLExampleData","process-chemical-readings","fly",0.00016113713051102492
"WLExampleData","process-chemical-readings","followed",0.0003319812365413807
"WLExampleData","process-chemical-readings","formaldehyde",0.039153282824728484
"WLExampleData","process-chemical-readings","forth",0.0006871975877099849
"WLExampleData","process-chemical-readings","france",0.00048418582072615895
"WLExampleData","process-chemical-readings","fremantle",0.0005597135336456437
"WLExampleData","process-chemical-readings","french",0.00020074577632712317
"WLExampleData","process-chemical-readings","function",0.0005259509302162575
"WLExampleData","process-chemical-readings","fur",0.011885994739624664
"WLExampleData","process-chemical-readings","furnace",0.01102636286992903
"WLExampleData","process-chemical-readings","gag",0.02285091428152735
"WLExampleData","process-chemical-readings","galaxies",0.00038304378886255824
"WLExampleData","process-chemical-readings","galaxy",0.0003830437888625585
"WLExampleData","process-chemical-readings","gas",0.02205272573985805
"WLExampleData","process-chemical-readings","gasfurnacedata",0.0055131814349645095
"WLExampleData","process-chemical-readings","gdp",0.020101365070505382
"WLExampleData","process-chemical-readings","gentle",0.00039537743024601013
"WLExampleData","process-chemical-readings","genuine",0.0003345009269061555
"WLExampleData","process-chemical-readings","geological",0.0006564325939347583
"WLExampleData","process-chemical-readings","geologist",0.000447221185822018
"WLExampleData","process-chemical-readings","geyser",0.0008944423716440482
"WLExampleData","process-chemical-readings","gilgai",0.0015815097209840256
"WLExampleData","process-chemical-readings","gilgais",0.00039537743024600796
"WLExampleData","process-chemical-readings","girth",0.0005651906699932777
